Date,Close,High,Low,Open,Volume,Return,MA_7,MA_21,MA_50,Volatility_7,Volatility_21,Volatility_50,RSI,MACD,Target
2020-03-30,61.51203536987305,61.68343350383442,60.20604133587408,60.529524878595154,167976400,0.0285381672872016,58.86797005789621,63.4486574445452,70.48009841918946,0.05703818690392348,0.06663210912389442,0.04603981174722596,42.22404125126409,-3.2315785521173765,0
2020-03-31,61.38650131225586,63.3660094986333,60.8336888557072,61.70274302705608,197002000,-0.002040804809373409,59.73185021536691,62.93688220069522,70.17262077331543,0.048441452313979665,0.06303538036295121,0.04599442366961582,44.345179848415306,-2.9544084920386666,0
2020-04-01,58.156517028808594,60.04187774072141,57.726819101176545,59.50596168562525,176218400,-0.05261717502056751,60.302253178187776,62.38039016723633,69.81094795227051,0.05362471337570583,0.06362715658977092,0.046516577440145354,47.88562416504643,-2.961246553140434,1
2020-04-02,59.12696075439453,59.18006982201146,57.1884908369524,58.01891951220774,165934000,0.01668675799661834,60.23500551496233,61.71584047589983,69.46324089050293,0.037366060280138495,0.0627105953526266,0.04659900091025747,38.790917999952825,-2.8554432946618533,0
2020-04-03,58.27721405029297,59.3128333420279,57.688188979235456,58.61276473473643,129880000,-0.014371560676546435,60.09326607840402,61.12371226719448,69.09116966247558,0.037711375117064634,0.06248444418077658,0.04660328855407894,49.65258373179475,-2.8077944013700815,1
2020-04-06,63.36116790771485,63.515662294825994,60.20119742720632,60.56812804276326,201820400,0.08723742101045628,60.232242584228516,60.81839334397089,68.8252089691162,0.047129867734847716,0.06576738024049682,0.04837457381805593,53.827136875041695,-2.3329074176990545,0
2020-04-07,62.627296447753906,65.58932155008534,62.523494730385906,65.3720525473446,202887200,-0.011582353738015416,60.635384695870535,60.74091320946103,68.58965446472168,0.043651269780970114,0.06344610570268257,0.048238928427786855,55.212392796603055,-1.9928015792334648,1
2020-04-08,64.230224609375,64.54404618126709,63.06183266990903,63.42634690897305,168895200,0.025594720713488117,61.02369744437082,60.5193962823777,68.34406105041504,0.04342739265930193,0.06161916747867059,0.048205548740235304,58.37196972653313,-1.5757579882922599,1
2020-04-09,64.6937255859375,65.19584902236409,63.89951332637289,64.86512738575412,161834800,0.007216244056148735,61.49615805489676,60.433870406377885,68.07570701599121,0.043247245224412145,0.061166708564075904,0.04810925673090093,67.06592543928022,-1.194082641267336,1
2020-04-13,65.96349334716797,66.07212784753266,64.17227648943236,64.7709597033301,131022800,0.019627371120306547,62.61144038609096,60.72148513793945,67.8350122833252,0.03389301708047185,0.05686723722339942,0.048212030396881586,71.45359913243634,-0.780149455195037,1
2020-04-14,69.29486083984375,69.58454794114515,67.12222968123038,67.59296937908287,194994800,0.050503199931251075,64.06399754115513,60.82586361113049,67.73011177062989,0.035919338598623035,0.05171762627085211,0.04838599998171353,69.09033124550724,-0.18120212247256973,0
2020-04-15,68.66239166259766,69.1210568119712,67.74506136385055,68.17234288135833,131154400,-0.00912721621171697,65.54759434291294,61.31119918823242,67.61665596008301,0.03504272728312505,0.042233027232816286,0.04840096805034022,68.2727050504052,0.23967020808491668,1
2020-04-16,69.20796966552734,69.57249130619873,68.16027936470277,69.37453866907585,157125200,0.007945805406992301,66.38285173688617,61.70008868262882,67.46502983093262,0.02145477798872684,0.0414451358650304,0.048176697531596833,64.74266897901322,0.6102040945607001,0
2020-04-17,68.2689208984375,69.27075152318855,66.83498322406335,68.72517714348913,215250000,-0.013568506223028076,67.18879808698382,62.115418388730006,67.28209968566894,0.02184188737229986,0.04110035037120245,0.0481909624810029,69.69664310844269,0.8186446555979643,0
2020-04-20,66.85186767578125,67.99853426971617,66.83255863780644,67.09810395402242,130015200,-0.020756930152219244,67.56331852504185,62.48499534243629,67.05271797180175,0.024149514193649746,0.04143695552569541,0.048229861981670126,62.59676790299569,0.8595822209212827,0
2020-04-21,64.78544616699219,66.92911009651182,64.07571939662287,66.69494844279068,180991600,-0.030910452925725473,67.57642146519252,62.93480991181873,66.8032997894287,0.027840886125571555,0.039229298068596964,0.04837660209574077,57.34553295062373,0.7170172617592669,1
2020-04-22,66.65149688720703,67.08602016909022,65.71002486509416,66.05039726124157,116862400,0.02880354818279529,67.6747076851981,63.52946708315895,66.58386375427246,0.029078445968548677,0.03886670089740455,0.04856806398266281,69.50877554467387,0.7460086787091882,0
2020-04-23,66.3932113647461,68.0154433517939,66.35458591659604,66.59598944224571,124814400,-0.0038751646178033505,67.26018633161273,63.853063129243395,66.36862846374511,0.019645226243468213,0.03306081771371633,0.04856526407096211,67.25127174427305,0.7396172551122788,1
2020-04-24,68.30995178222656,68.31960998543786,66.86877252729914,66.91705617630512,126161200,0.028869524128761093,67.20983777727399,64.28356606619698,66.15508293151855,0.02348728365633109,0.033329798406160946,0.048625711667941836,72.6707663344522,0.8790834123198437,1
2020-04-27,68.35823059082031,68.68895219864656,67.58091104598891,68.02750161594408,117087600,0.0007067609818796061,67.08844648088727,64.56784693400066,65.95375221252442,0.023211238421427072,0.03168509490136297,0.04862064341340717,64.61867896557402,0.9821850254919866,0
2020-04-28,67.25019836425781,69.00037411858965,67.15847120269908,68.81932145434843,112004800,-0.016209199930802387,66.94291469029018,64.92236582438152,65.72987495422363,0.02345957736823986,0.030293378495310518,0.04866366077341625,63.234364577604545,0.9633796157387877,1
2020-04-29,69.45903015136719,69.92735352024151,68.53204161617626,68.73481966758834,137280800,0.03284498545484338,67.31536647251674,65.3007941473098,65.57890129089355,0.024981292945767095,0.030467443051385934,0.048849326214764996,64.46705265175471,1.1138704530435604,1
2020-04-30,70.9243392944336,71.10056648651737,69.60869475205328,69.99735081766806,183064000,0.021096020774738156,68.19235120500836,65.75497690836589,65.43492820739746,0.01936412829739396,0.03057129302355915,0.04890073154401565,66.33339560082193,1.335973457181737,0
2020-05-01,69.78251647949219,72.17965163700352,69.00519685948858,69.1017567929507,240616800,-0.016099167455071672,68.63963971819196,66.308595929827,65.28414802551269,0.020714942671278762,0.02791343664620992,0.048930849354377234,60.07908353626394,1.4036754329393233,1
2020-05-04,70.76985931396484,70.89780288941466,69.11866006272429,69.80666159250394,133568000,0.014148856823797962,69.26487513950893,66.86301967075893,65.18811805725097,0.02028817958674337,0.027884324530546234,0.048873526504304154,54.44242796631006,1.5194843815627195,1
2020-05-05,71.83201599121094,72.66244451792257,71.08366376030753,71.2285073158129,147751200,0.015008602356179956,69.76802716936383,67.50848642985027,65.1851245880127,0.01867644542076664,0.027387967630537816,0.048434873682385714,59.3054817023484,1.6776322741783076,1
2020-05-06,72.57311248779297,73.20317188783281,72.14824010437898,72.53207066423909,142333600,0.010317077787051154,70.37015315464565,67.94715045747303,65.24571647644044,0.018458087272591534,0.020987496766177057,0.048186066979100856,59.767359874715886,1.841537810579652,1
2020-05-07,73.32390594482422,73.66911859215423,72.89662434827942,73.19837876119128,115215200,0.01034533908350066,71.23782566615513,68.45651281447638,65.29925987243652,0.01485562843473517,0.020574199319006805,0.04815996111101449,64.83425598672417,2.008859998798826,1
2020-05-08,75.06912994384766,75.1223827731926,73.65551811313698,73.98229650289032,133838400,0.023801568895370995,72.03926849365234,68.97265116373698,65.48006858825684,0.013081027655837253,0.020499967533893316,0.04726142593340305,73.6585265131596,2.256280037937657,1
2020-05-11,76.25038146972656,76.74417245398942,74.36959376483475,74.57776663572473,145946400,0.015735516406843786,72.80013166155133,69.52296811058407,65.68527488708496,0.012553543508687629,0.02057507431966128,0.04728781880863088,84.78182375362577,2.5186459448779317,0
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200,-0.01142822551677003,73.59962572370257,69.97132437569755,65.75017875671386,0.01092463970420424,0.02081655491397488,0.04554651068098995,78.17756530512509,2.625986848251557,0
2020-05-13,74.46881866455078,76.47789576756719,73.39408522317618,75.55807493186354,200622400,-0.012074404713406484,74.12804848807198,70.21770331973121,65.84269813537598,0.013828236387630833,0.018572395048222386,0.04533418972517689,75.01978444644678,2.6075550135927017,1
2020-05-14,74.92632293701172,74.98683718466037,72.98744407851115,73.70877656980059,158929200,0.006143568283549561,74.5700923374721,70.51598576136998,65.87957450866699,0.013413563557037328,0.018346794777749767,0.04489052296480537,72.53654173291207,2.599894458160648,0
2020-05-15,74.48336791992188,74.5293593473761,72.66794016355354,72.70183169409641,166348400,-0.00591187448851882,74.84298597063336,70.76719520205543,65.95500373840332,0.013958683980555098,0.018458958475591765,0.04463740831435315,70.31705203657927,2.5289287286593094,1
2020-05-18,76.2382583618164,76.611028150083,75.11511790410643,75.80498172029709,135178400,0.023560836343776037,75.25932203020368,71.14668746221633,66.08431159973145,0.015767715188317565,0.018503765986889138,0.04468371934088392,78.58662909739104,2.5845003578488814,0
2020-05-19,75.79772186279297,77.09998213452099,75.76625327530091,76.25520568719914,101729600,-0.0057784176670552245,75.36340659005302,71.5726805187407,66.31517845153809,0.013965425970501048,0.017715604726522415,0.04311849571890099,72.71534223728999,2.563443875293544,1
2020-05-20,77.27184295654297,77.3420341535439,76.61586330214624,76.65459330065981,111504800,0.019448092337371436,75.50932965959821,72.16727084205264,66.48297370910645,0.014651405863198111,0.015747565460915474,0.04205949187106145,72.73256354068188,2.635327300994703,0
2020-05-21,76.69576263427734,77.67367499164858,76.45854411277335,77.1338852173559,102688800,-0.007455242430151499,75.69744219098773,72.64556921096076,66.68709358215332,0.014111800486582102,0.01539925505283393,0.04173347302378389,75.80433050438637,2.6156588788876007,1
2020-05-22,77.18954467773438,77.27184315466477,76.33266100253039,76.43432078527125,81803200,0.006438191974328822,76.08611733572823,73.15968032110305,67.03241279602051,0.012561224500961506,0.015204374112546246,0.03902584178702823,74.8787317018364,2.609831088636298,0
2020-05-26,76.66671752929688,78.4845606060167,76.61104175906425,78.30544078691085,125522000,-0.00677328970678992,76.33474513462612,73.55762154715401,67.2236888885498,0.013326084215645679,0.01465688351824854,0.03541970046817707,69.55370113688399,2.5338164822832994,1
2020-05-27,77.0007553100586,77.14599099987917,75.78563172544763,76.52391007078806,112945200,0.0043570116411215665,76.69437190464565,73.96917034330822,67.59429710388184,0.012684931143232797,0.014617385362976328,0.02986811311149212,68.51707678170308,2.472032366001585,1
2020-05-28,77.03463745117188,78.29091382648822,76.4004493161322,76.67639044487011,133560800,0.0004400234903780831,76.80814034598214,74.43509601411365,67.91416404724121,0.009638641275148574,0.013792995122884184,0.0293675145840171,66.50878809128943,2.398157546940894,0
2020-05-29,76.95960235595703,77.73660324937043,76.60377827424547,77.27669643163954,153532400,-0.000974043595160734,76.974123273577,74.79226611909412,68.2624161529541,0.009192627779469182,0.01248526558985541,0.02907130528970808,59.87865962661802,2.3069632788626393,1
2020-06-01,77.90604400634766,78.02707250180976,76.78289602270274,76.91360886615988,80791200,0.012297902034538843,77.06472342354911,75.12472824823288,68.63872200012207,0.007122250561639532,0.01205732271422332,0.029023180128453202,58.869313811478186,2.2847242172500017,1
2020-06-02,78.2667007446289,78.29090791932163,77.19922860751555,77.63977407114822,87642800,0.0046293807223976025,77.28914315359933,75.52873702276321,69.09726921081543,0.0060633233814533245,0.011092209659709817,0.02724141668717255,66.36493502450632,2.270034045909256,1
2020-06-03,78.69757080078125,78.9589964979716,78.0149682866651,78.58622664893751,104491200,0.005505151642436035,77.50457545689174,75.90624709356399,69.5879467010498,0.005982720855178716,0.0109156333083969,0.02693005204493318,75.34123068904505,2.2670267190429456,0
2020-06-04,78.01980590820312,78.81859097042819,77.6470360985682,78.5208656190316,87560400,-0.00861227209025106,77.6978737967355,76.2009037562779,69.95638893127442,0.006491080042680081,0.011062315951080407,0.023481372257611537,68.06122130807984,2.184768773867461,1
2020-06-05,80.24190521240234,80.30241946972693,78.24009623942295,78.26914190101967,137250400,0.028481220612285307,78.16089521135602,76.56608436221168,70.37583923339844,0.011833946294546436,0.012229451261864815,0.023642660795343357,77.8377804217954,2.2726854989354166,1
2020-06-08,80.71630096435547,80.75019247995644,79.23007527095147,79.9393002955481,95654400,0.005912069892874294,78.68684714181083,76.91810317266555,70.74239860534668,0.01158615699814697,0.012168238495758908,0.02268008449405976,74.70635874744495,2.353510109911582,1
2020-06-09,83.26518249511719,83.6573136410901,80.36534445233356,80.39681304328083,147712400,0.03157827477608666,79.587644304548,77.30839138939267,71.21159622192383,0.014206430600659743,0.012877735406326514,0.02194207161120009,83.42379296661838,2.593343188088568,1
2020-06-10,85.40739440917969,85.8745626649843,83.77350959383725,84.2116321903992,166651600,0.025727583245111152,80.65926579066685,77.74443962460472,71.68950340270996,0.015218825987651674,0.013464497921192862,0.021888972621234314,84.35921345932385,2.92258152808877,0
2020-06-11,81.30693817138672,84.97652287764004,81.20527837641917,84.55292316229209,201662400,-0.04801055302247048,81.09358542306083,78.02672358921596,72.08791213989258,0.02792685219898281,0.017519962557772398,0.023195069143933027,65.0070715457684,2.8201240999676855,1
2020-06-12,82.0088882446289,84.18740070270101,80.90027071068629,83.44186857843707,200146000,0.008633335469631742,81.56663077218192,78.38577452160064,72.56495956420899,0.027946418733998293,0.017163397045893054,0.021604535348394162,65.4748751708118,2.7637090370548947,1
2020-06-15,83.02313232421875,83.67426627857331,80.50331793854433,80.66549938713932,138808800,0.012367489686781141,82.28139168875558,78.77133687337239,73.04288299560547,0.027202676501215137,0.01724231780012755,0.021574126069432542,69.78597891137076,2.768922301383327,1
2020-06-16,85.22344970703125,85.49455982971764,83.44191322277945,85.07337550598776,165428800,0.0265024616780285,82.99304090227399,79.28276933942523,73.58180770874023,0.02697878066277493,0.017658633752809506,0.021520726783720995,72.93100432890486,2.916975991421893,0
2020-06-17,85.10481262207031,86.02704912393895,84.98378413219785,85.96653487900272,114406400,-0.001392070907347387,83.6199711390904,79.70498620896112,74.01668060302734,0.027256076222546735,0.017294982514548897,0.018250257135659562,72.39977874963047,2.990266653575773,1
2020-06-18,85.13871765136719,85.55505601805591,84.53115217198582,85.06125763268233,96820400,0.00039839144523390324,83.88761901855469,80.14979553222656,74.4669090270996,0.02521587111767886,0.01714732686244074,0.018091575664079037,72.75410859031257,3.0163156743687267,0
2020-06-19,84.65219116210938,86.3078604847737,83.54598867934699,85.84311508911084,264476000,-0.005714515119314756,83.77973284040179,80.50124068487258,74.8753483581543,0.02331736715326565,0.017016559192925072,0.017952145093615243,69.26049019518152,2.963539253631879,1
2020-06-22,86.86698150634766,87.00979422869749,84.99830144840965,85.04429286253834,135445200,0.026163414246383132,84.5740247453962,80.98558444068546,75.3188134765625,0.012965689380185125,0.017413134695589368,0.01818340850355852,72.2033832871508,3.065096110958123,1
2020-06-23,88.72113800048828,90.1371727058119,87.6899729783668,88.1087341820106,212155600,0.02134477867180329,85.53291756766183,81.53470793224517,75.77396636962891,0.013683652586070516,0.01772887260403284,0.01821113529236977,74.10631291900899,3.2576434988692995,0
2020-06-24,87.1550521850586,89.26821268122214,86.78228229668392,88.3508144843821,192623200,-0.017651777814449043,86.1231918334961,82.03415243966239,76.1311701965332,0.017496055660621124,0.018295275868143838,0.017350690042227848,71.0696770855879,3.2464456494335963,1
2020-06-25,88.31207275390625,88.35080275936323,86.55232106785238,87.30996064055707,137522400,0.013275427411722829,86.56442369733539,82.57278660365513,76.52416381835937,0.01566935595544745,0.01835171009518401,0.017274250300409726,69.57488222015698,3.2929738110722724,0
2020-06-26,85.5986328125,88.42828022008003,85.45097417587026,88.20800742576003,205256800,-0.030725583227647957,86.63496943882534,82.98059590657552,76.85197708129883,0.020807212235833702,0.020064319938999986,0.017998988589970115,60.68221326534325,3.075443984425476,1
2020-06-29,87.57136535644531,87.66577111516035,85.02976731524565,85.50661981464565,130646000,0.023046309025361422,86.98249053955078,83.48591795421783,77.23802597045898,0.022395905836535872,0.020375486718275698,0.01799705962230465,59.6653152144206,3.0273358162342987,1
2020-06-30,88.30239868164062,88.58803158175118,87.14052793069565,87.15988924218063,140223200,0.008347858026647836,87.50394875662667,83.98098246256511,77.66703659057617,0.02198013656330102,0.020336215205755265,0.017608463386009708,56.93736708623781,3.0134607267413003,0
2020-07-01,88.13536834716797,88.9220535759505,88.08696138066959,88.37984827441205,110737200,-0.0018915718821507221,87.68514687674386,84.45091901506696,78.13403503417969,0.020233896592071275,0.02041074510361486,0.01683737067480615,70.16443067029425,2.954924140180694,0
2020-07-02,88.13536834716797,89.67485466688348,88.02160865174983,89.04066652590694,114041600,0.0,87.6014654976981,84.90033794584728,78.5637124633789,0.018402001220724256,0.020450988984731074,0.016542368928837974,68.87403116080192,2.875387792987283,1
2020-07-06,90.49298858642578,90.96015670821257,89.52959930495038,89.56106788910034,118655600,0.026749990196569762,88.07831355503627,85.49429902576264,79.0457080078125,0.01925775929931295,0.020676119284030386,0.0167448966592774,71.25343030441957,2.968377308796633,0
2020-07-07,90.21221160888672,91.64760765010688,90.100867472441,90.87060685450932,112424400,-0.003102748422005197,88.34976196289062,85.96907552083333,79.4837532043457,0.019156427631714806,0.02020103380542219,0.016475705189110294,65.93471292333591,2.9850065174612723,1
2020-07-08,92.31327056884766,92.34473915860562,91.10056271828748,91.18770707353976,117092000,0.02329018347394074,89.30899592808315,86.5213121686663,79.96285400390624,0.013148469879992235,0.020559119618095038,0.016644408634785064,70.43656604555528,3.131623774418074,1
2020-07-09,92.71023559570312,93.25727928434208,91.66454778966232,93.20402645939578,125642800,0.00430019459184261,90.04312024797711,86.97107660202752,80.47205474853516,0.012137172396040964,0.019748879094055965,0.016331600402212588,71.03288577973174,3.2424735502511197,1
2020-07-10,92.8724365234375,92.93053523193312,91.6960429410668,92.30602397781524,90257200,0.0017495471421484776,90.69598279680524,87.32655479794457,80.94032287597656,0.012381347605809903,0.019195213695269296,0.015897013329274717,73.25399298825995,3.3053095050364476,0
2020-07-13,92.44397735595705,96.77921853086478,92.23096604261151,94.17468319640058,191649200,-0.004613415815491462,91.3114983694894,87.85688999720982,81.37071563720703,0.012755190581454726,0.015220585404298189,0.015812710030905397,67.55032777155682,3.2826935302682614,1
2020-07-14,93.97377014160156,94.1649898089578,90.89480551473416,91.82671884066302,170989200,0.01654832288050545,92.1455557686942,88.42664627801804,81.85454071044921,0.012794398215017709,0.01537993214915876,0.015577589609551514,66.87406527247356,3.349599600968318,1
2020-07-15,94.62008666992188,96.09421302015996,93.42432441242931,95.8448945875974,153198000,0.006877626888294852,92.73514120919364,88.97888219924201,82.33154525756837,0.01021534323640132,0.015323885831785863,0.0155346989538417,75.48759375600756,3.415404825559804,0
2020-07-16,93.4557647705078,94.31022548870118,92.8578838224014,93.49449476804814,110577600,-0.01230522968633252,93.19850594656808,89.3708972022647,82.7640202331543,0.012071049544141175,0.015111542288630946,0.01568892569408026,67.55316766939137,3.3351592536989187,0
2020-07-17,93.26696014404295,94.06090662183888,92.79494615025624,93.90599401950855,92186800,-0.0020202566094074115,93.33474731445312,89.7595708937872,83.1778971862793,0.009161736451716052,0.015124424511942349,0.015706988922661015,81.61645774681114,3.2192199408283813,1
2020-07-20,95.23249053955078,95.37046481228468,93.01040889370655,93.35413310853578,90318000,0.02107424100101718,93.69506944928851,90.24022674560547,83.61606887817383,0.011822030808425919,0.015513450044849794,0.0158520112954393,81.60553349183957,3.248492477214441,0
2020-07-21,93.91810607910156,96.09661884897764,93.66878769091768,96.02158177786352,103433200,-0.013801849064352112,93.84445081438336,90.68146078927177,83.9930484008789,0.013618567080414739,0.01590037882449329,0.015851523075956317,72.10340640055927,3.129555761273508,1
2020-07-22,94.18196105957033,94.86214066616996,93.53325004616464,93.62038702393836,89001600,0.0028094154735887056,94.09273420061383,91.02979314894904,84.35167999267578,0.013332858518608437,0.015151006046238692,0.01577164106355196,73.61934229105587,3.0217555319979397,0
2020-07-23,89.8951416015625,93.99316537476754,89.08667200224166,93.9157053517562,197004400,-0.04551635376647556,93.51007298060826,91.08569808233352,84.64200332641602,0.021033099745552508,0.018062063578272232,0.01714482433541527,55.14947881667161,2.5608921986560773,0
2020-07-24,89.67242431640625,90.01614846898383,86.31267234298356,88.09663844239333,185438800,-0.0024775230472786625,92.80326407296317,91.20557294573102,84.94607543945312,0.020355429278416638,0.017584925338768206,0.017018179047914986,47.256005621013294,2.152866359772844,1
2020-07-27,91.79768371582033,91.88966654711751,90.50994623863684,90.7326345162056,121214000,0.023700255854745,92.56639535086495,91.37155442010788,85.2835026550293,0.02326846083272103,0.01807414422718886,0.017245744464274237,54.719654207106025,1.9781902687518027,0
2020-07-28,90.28968048095705,91.54595685387366,90.28483461346656,91.3692525913136,103625600,-0.016427464984101747,92.14106968470982,91.59493764241536,85.59962890625,0.023867126832418928,0.017018097327370762,0.017434862891360238,43.75567374951508,1.6984957482903695,1
2020-07-29,92.0203857421875,92.20435141750036,90.73506372270916,90.771370793628,90329200,0.019168361788537647,91.68219757080078,91.80679575602214,85.91527145385743,0.023536984337429456,0.016805798692881915,0.017345157160962327,48.03317799456373,1.5980677459951949,1
2020-07-30,93.13385009765624,93.23793283077006,90.7883172670131,91.1949712384762,158130000,0.012100192218149619,91.57016100202289,92.03686487107049,86.26199401855469,0.023891663283302656,0.016890837172471022,0.017325450857036608,50.706965166738435,1.5899966073569516,1
2020-07-31,102.8838882446289,103.03396237192648,97.62156512089064,99.61611941491957,374336800,0.10468844718380255,92.81329345703125,92.73917534237816,86.7742349243164,0.04670341699518427,0.027884228183587798,0.02232210872714105,68.77005767172159,2.3433342670728763,1
2020-08-03,105.476318359375,108.09053052398436,104.46452205826068,104.76224738585148,308151200,0.025197629667553345,95.03917585100446,93.56493486676898,87.34984603881836,0.03875551264149359,0.02807545721567768,0.022398518994339468,69.9194534610014,3.1136549581454602,1
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600,0.006678267878925448,97.39750344412667,94.31196957542782,87.92966949462891,0.03786887283575081,0.02777934325285089,0.02239850193807428,69.97984445712018,3.737890699630384,1
2020-08-05,106.56558227539062,106.8850992523654,105.43759589570148,105.90234853375506,121776800,0.003624620517787891,99.50720323835101,95.09070151192802,88.52764678955079,0.038735334946559195,0.02768357696601046,0.022319568800320287,73.28458872516018,4.215068707349587,1
2020-08-06,110.2835693359375,110.77736760867772,106.30899814130088,106.8971947883488,202428800,0.03488919199952112,102.36347307477679,95.94643002464657,89.19330307006835,0.034882459281975434,0.028109696132554554,0.022665059557690936,76.85663375654828,4.837482710166384,0
2020-08-07,107.77621459960938,110.26177241107231,106.98083639595372,109.80588355038324,198045600,-0.02273552398989198,104.6143057686942,96.66385759626117,89.80813461303711,0.04014523592992464,0.02893635584395826,0.023045278996030913,69.46436304632314,5.069984098533226,1
2020-08-10,109.34270477294922,110.35875275642206,106.69710077257368,109.21903076531764,212403600,0.014534655713780431,106.9298564365932,97.44815608433315,90.45579666137695,0.0400405101061456,0.028942018223885566,0.023040217779070636,73.74886731604471,5.3193278884485125,0
2020-08-11,106.09085845947266,109.10504953060088,105.83138875528,108.60794103965802,187902400,-0.0297399476282304,107.38799503871373,98.09800756545295,91.01949295043946,0.023706959146074267,0.029997922060007426,0.023614113107530848,66.79088879924699,5.194657044846139,1
2020-08-12,109.61669921875,109.87374158525866,106.9856448140767,107.17963653963834,165598000,0.03323416183519945,107.97947801862445,98.84290895007905,91.64649291992187,0.025026566880927522,0.030480748513746426,0.023913386390709328,78.41608290596524,5.319045737409468,1
2020-08-13,111.55665588378906,112.55815472074356,110.50665541102484,110.99406946976316,210082000,0.017697638032027507,108.74746922084263,99.64941224597749,92.30367462158203,0.025435443815706612,0.03055594278454247,0.023959585694007423,80.04537166301034,5.510639737769509,0
2020-08-14,111.4572296142578,111.54695097773372,109.65065103503774,111.38205726105852,165565200,-0.0008912625494514881,109.44627598353794,100.50662485758464,92.97242309570312,0.025602630580180117,0.03027121865919501,0.023879823722738967,78.580897590781,5.5900182437554236,0
2020-08-17,111.16624450683594,112.60180865121056,110.54061480830164,112.57755783182,119561600,-0.0026107333586966597,109.57237243652344,101.35897173200335,93.5909098815918,0.02245398238711675,0.030282089889080797,0.023724867520674025,81.46355328847255,5.565292982112382,1
2020-08-18,112.09258270263672,112.51694618501556,110.58427334354064,110.91891544512356,105633600,0.008332908968097907,110.18899645124164,102.16183326357887,94.21843551635742,0.019813707011302386,0.03015162602091506,0.02372546441885367,81.0029585289797,5.556395120580007,1
2020-08-19,112.23322296142578,113.64453639963617,112.13865437862,112.4999671955,145538000,0.001254679439068207,110.60192762102399,103.0339816865467,94.79779632568359,0.019470097235097142,0.029778688831829325,0.02346687849390193,80.41437238016397,5.497322285373073,1
2020-08-20,114.72364807128906,114.83762028422797,112.25748652761663,112.27446284451048,126907200,0.0221897317402997,111.83518327985492,104.01215725853329,95.38412139892579,0.013493636310618071,0.029879686641957053,0.023412232437022843,74.52414627940752,5.587058992645936,1
2020-08-21,120.63562774658205,121.1181872782855,115.6693599025852,115.6814816133098,338054800,0.051532354267703306,113.40931592668805,105.47598993210565,96.17069519042968,0.01906835148899633,0.028354024161077858,0.022937350405167044,77.60400328420457,6.065306256001094,1
2020-08-24,122.0784683227539,124.91807177754512,120.21612051624736,124.83319019483912,345937600,0.01196031888027993,114.91243198939732,107.01913488478888,96.97208679199218,0.019002572793774743,0.028096325648196536,0.022943535872013244,78.19052479088617,6.485979499680511,0
